timestamp,key,input_ch_powers,total_input_power,total_output_power,total_gain,output_ch_powers
2024-12-06 09:31:01.527681,g21.5_s4_r31,"[-1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -28.063125610351562, -1000.0, -1000.0, -1000.0, -27.939743041992188, -1000.0, -1000.0, -1000.0, -28.003826141357422, -1000.0, -27.398155212402344, -1000.0, -1000.0, -1000.0, -27.728302001953125, -1000.0, -27.699241638183594, -1000.0, -27.63880157470703, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -27.501205444335938, -1000.0, -27.829910278320312, -1000.0, -27.550121307373047, -1000.0, -1000.0, -1000.0, -27.628372192382812, -1000.0, -27.591629028320312, -1000.0, -1000.0, -1000.0, -1000.0, -27.334854125976562, -1000.0, -27.7147216796875, -1000.0, -27.997894287109375, -1000.0, -27.986793518066406, -1000.0, -27.63775634765625, -1000.0, -27.581111907958984, -1000.0, -27.60675811767578, -1000.0, -27.726890563964844, -1000.0, -27.470539093017578, -1000.0, -27.72049331665039, -1000.0, -27.93309783935547, -1000.0, -27.86602020263672]",-12.6,9.2,21.5,"[-inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -7.19, -inf, -inf, -inf, -7.21, -inf, -inf, -inf, -6.71, -inf, -6.52, -inf, -inf, -inf, -6.16, -inf, -6.51, -inf, -6.15, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -6.47, -inf, -6.72, -inf, -6.16, -inf, -inf, -inf, -6.33, -inf, -6.51, -inf, -inf, -inf, -inf, -6.29, -inf, -6.29, -inf, -6.59, -inf, -6.68, -inf, -6.12, -inf, -6.5, -inf, -6.73, -inf, -6.33, -inf, -6.51, -inf, -6.97, -inf, -6.27, -inf, -6.95]"
2024-12-06 09:31:01.528123,g23.0_s4_r31,"[-1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -28.063125610351562, -1000.0, -1000.0, -1000.0, -27.939743041992188, -1000.0, -1000.0, -1000.0, -28.003826141357422, -1000.0, -27.398155212402344, -1000.0, -1000.0, -1000.0, -27.728302001953125, -1000.0, -27.699241638183594, -1000.0, -27.63880157470703, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -27.501205444335938, -1000.0, -27.829910278320312, -1000.0, -27.550121307373047, -1000.0, -1000.0, -1000.0, -27.628372192382812, -1000.0, -27.591629028320312, -1000.0, -1000.0, -1000.0, -1000.0, -27.334854125976562, -1000.0, -27.7147216796875, -1000.0, -27.997894287109375, -1000.0, -27.986793518066406, -1000.0, -27.63775634765625, -1000.0, -27.581111907958984, -1000.0, -27.60675811767578, -1000.0, -27.726890563964844, -1000.0, -27.470539093017578, -1000.0, -27.72049331665039, -1000.0, -27.93309783935547, -1000.0, -27.86602020263672]",-12.6,10.7,23.1,"[-inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -5.64, -inf, -inf, -inf, -5.69, -inf, -inf, -inf, -5.18, -inf, -5.0, -inf, -inf, -inf, -4.64, -inf, -5.0, -inf, -4.56, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -4.89, -inf, -5.17, -inf, -4.63, -inf, -inf, -inf, -4.79, -inf, -4.98, -inf, -inf, -inf, -inf, -4.8, -inf, -4.73, -inf, -5.08, -inf, -5.16, -inf, -4.64, -inf, -5.04, -inf, -5.24, -inf, -4.83, -inf, -5.05, -inf, -5.43, -inf, -4.84, -inf, -5.52]"
2024-12-06 09:31:01.529786,g24.5_s4_r31,"[-1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -28.063125610351562, -1000.0, -1000.0, -1000.0, -27.939743041992188, -1000.0, -1000.0, -1000.0, -28.003826141357422, -1000.0, -27.398155212402344, -1000.0, -1000.0, -1000.0, -27.728302001953125, -1000.0, -27.699241638183594, -1000.0, -27.63880157470703, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -27.501205444335938, -1000.0, -27.829910278320312, -1000.0, -27.550121307373047, -1000.0, -1000.0, -1000.0, -27.628372192382812, -1000.0, -27.591629028320312, -1000.0, -1000.0, -1000.0, -1000.0, -27.334854125976562, -1000.0, -27.7147216796875, -1000.0, -27.997894287109375, -1000.0, -27.986793518066406, -1000.0, -27.63775634765625, -1000.0, -27.581111907958984, -1000.0, -27.60675811767578, -1000.0, -27.726890563964844, -1000.0, -27.470539093017578, -1000.0, -27.72049331665039, -1000.0, -27.93309783935547, -1000.0, -27.86602020263672]",-12.6,12.2,24.6,"[-inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -4.09, -inf, -inf, -inf, -4.17, -inf, -inf, -inf, -3.63, -inf, -3.48, -inf, -inf, -inf, -3.12, -inf, -3.5, -inf, -3.08, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -3.35, -inf, -3.71, -inf, -3.13, -inf, -inf, -inf, -3.28, -inf, -3.45, -inf, -inf, -inf, -inf, -3.32, -inf, -3.27, -inf, -3.65, -inf, -3.73, -inf, -3.21, -inf, -3.6, -inf, -3.77, -inf, -3.42, -inf, -3.52, -inf, -4.01, -inf, -3.38, -inf, -4.03]"
2024-12-06 09:31:01.531536,g26.0_s4_r31,"[-1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -28.034610748291016, -1000.0, -1000.0, -1000.0, -27.893898010253906, -1000.0, -1000.0, -1000.0, -27.99527359008789, -1000.0, -27.375106811523438, -1000.0, -1000.0, -1000.0, -27.72956085205078, -1000.0, -27.69037628173828, -1000.0, -27.617706298828125, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -27.515419006347656, -1000.0, -27.84237289428711, -1000.0, -27.516624450683594, -1000.0, -1000.0, -1000.0, -27.648784637451172, -1000.0, -27.568466186523438, -1000.0, -1000.0, -1000.0, -1000.0, -27.281639099121094, -1000.0, -27.691925048828125, -1000.0, -27.983978271484375, -1000.0, -27.939205169677734, -1000.0, -27.65862274169922, -1000.0, -27.599777221679688, -1000.0, -27.615264892578125, -1000.0, -27.723529815673828, -1000.0, -27.463905334472656, -1000.0, -27.713165283203125, -1000.0, -27.890708923339844, -1000.0, -27.856563568115234]",-12.6,13.6,26.0,"[-inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -2.58, -inf, -inf, -inf, -2.7, -inf, -inf, -inf, -2.18, -inf, -2.02, -inf, -inf, -inf, -1.59, -inf, -1.98, -inf, -1.54, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -1.92, -inf, -2.21, -inf, -1.61, -inf, -inf, -inf, -1.79, -inf, -1.97, -inf, -inf, -inf, -inf, -1.84, -inf, -1.79, -inf, -2.17, -inf, -2.28, -inf, -1.67, -inf, -2.15, -inf, -2.29, -inf, -1.93, -inf, -2.13, -inf, -2.54, -inf, -1.88, -inf, -2.56]"
2024-12-06 09:31:01.533316,g27.5_s4_r31,"[-1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -28.034610748291016, -1000.0, -1000.0, -1000.0, -27.893898010253906, -1000.0, -1000.0, -1000.0, -27.99527359008789, -1000.0, -27.375106811523438, -1000.0, -1000.0, -1000.0, -27.72956085205078, -1000.0, -27.69037628173828, -1000.0, -27.617706298828125, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -27.515419006347656, -1000.0, -27.84237289428711, -1000.0, -27.516624450683594, -1000.0, -1000.0, -1000.0, -27.648784637451172, -1000.0, -27.568466186523438, -1000.0, -1000.0, -1000.0, -1000.0, -27.281639099121094, -1000.0, -27.691925048828125, -1000.0, -27.983978271484375, -1000.0, -27.939205169677734, -1000.0, -27.65862274169922, -1000.0, -27.599777221679688, -1000.0, -27.615264892578125, -1000.0, -27.723529815673828, -1000.0, -27.463905334472656, -1000.0, -27.713165283203125, -1000.0, -27.890708923339844, -1000.0, -27.856563568115234]",-12.6,15.1,27.6,"[-inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -1.05, -inf, -inf, -inf, -1.21, -inf, -inf, -inf, -0.7, -inf, -0.49, -inf, -inf, -inf, -0.18, -inf, -0.52, -inf, -0.06, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -0.36, -inf, -0.71, -inf, -0.12, -inf, -inf, -inf, -0.32, -inf, -0.5, -inf, -inf, -inf, -inf, -0.31, -inf, -0.36, -inf, -0.65, -inf, -0.83, -inf, -0.26, -inf, -0.62, -inf, -0.8, -inf, -0.45, -inf, -0.63, -inf, -1.06, -inf, -0.46, -inf, -1.09]"
2024-12-06 09:31:01.533816,g29.0_s4_r31,"[-1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -27.99816131591797, -1000.0, -1000.0, -1000.0, -27.889999389648438, -1000.0, -1000.0, -1000.0, -28.047531127929688, -1000.0, -27.38790512084961, -1000.0, -1000.0, -1000.0, -27.733196258544922, -1000.0, -27.74738311767578, -1000.0, -27.652664184570312, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -27.47559356689453, -1000.0, -27.85980224609375, -1000.0, -27.52337646484375, -1000.0, -1000.0, -1000.0, -27.619537353515625, -1000.0, -27.576580047607422, -1000.0, -1000.0, -1000.0, -1000.0, -27.327167510986328, -1000.0, -27.708553314208984, -1000.0, -27.996231079101562, -1000.0, -28.011917114257812, -1000.0, -27.721481323242188, -1000.0, -27.595195770263672, -1000.0, -27.58521270751953, -1000.0, -27.704917907714844, -1000.0, -27.473007202148438, -1000.0, -27.749603271484375, -1000.0, -27.9371337890625, -1000.0, -27.877029418945312]",-12.6,16.6,29.1,"[-inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 0.39, -inf, -inf, -inf, 0.28, -inf, -inf, -inf, 0.83, -inf, 1.01, -inf, -inf, -inf, 1.38, -inf, 1.0, -inf, 1.47, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 1.14, -inf, 0.8, -inf, 1.46, -inf, -inf, -inf, 1.2, -inf, 1.03, -inf, -inf, -inf, -inf, 1.23, -inf, 1.2, -inf, 0.8, -inf, 0.71, -inf, 1.28, -inf, 0.88, -inf, 0.68, -inf, 1.03, -inf, 0.87, -inf, 0.44, -inf, 1.08, -inf, 0.4]"
2024-12-06 09:31:01.535184,g30.5_s4_r31,"[-1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -27.99816131591797, -1000.0, -1000.0, -1000.0, -27.889999389648438, -1000.0, -1000.0, -1000.0, -28.047531127929688, -1000.0, -27.38790512084961, -1000.0, -1000.0, -1000.0, -27.733196258544922, -1000.0, -27.74738311767578, -1000.0, -27.652664184570312, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -27.47559356689453, -1000.0, -27.85980224609375, -1000.0, -27.52337646484375, -1000.0, -1000.0, -1000.0, -27.619537353515625, -1000.0, -27.576580047607422, -1000.0, -1000.0, -1000.0, -1000.0, -27.327167510986328, -1000.0, -27.708553314208984, -1000.0, -27.996231079101562, -1000.0, -28.011917114257812, -1000.0, -27.721481323242188, -1000.0, -27.595195770263672, -1000.0, -27.58521270751953, -1000.0, -27.704917907714844, -1000.0, -27.473007202148438, -1000.0, -27.749603271484375, -1000.0, -27.9371337890625, -1000.0, -27.877029418945312]",-12.6,18.1,30.6,"[-inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 1.97, -inf, -inf, -inf, 1.82, -inf, -inf, -inf, 2.29, -inf, 2.53, -inf, -inf, -inf, 2.84, -inf, 2.48, -inf, 2.91, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 2.65, -inf, 2.26, -inf, 2.9, -inf, -inf, -inf, 2.7, -inf, 2.55, -inf, -inf, -inf, -inf, 2.66, -inf, 2.65, -inf, 2.29, -inf, 2.16, -inf, 2.71, -inf, 2.3, -inf, 2.14, -inf, 2.49, -inf, 2.39, -inf, 1.89, -inf, 2.52, -inf, 1.87]"
2024-12-06 09:31:01.536619,g32.0_s4_r31,"[-1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -27.99816131591797, -1000.0, -1000.0, -1000.0, -27.889999389648438, -1000.0, -1000.0, -1000.0, -28.047531127929688, -1000.0, -27.38790512084961, -1000.0, -1000.0, -1000.0, -27.733196258544922, -1000.0, -27.74738311767578, -1000.0, -27.652664184570312, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -27.47559356689453, -1000.0, -27.85980224609375, -1000.0, -27.52337646484375, -1000.0, -1000.0, -1000.0, -27.619537353515625, -1000.0, -27.576580047607422, -1000.0, -1000.0, -1000.0, -1000.0, -27.327167510986328, -1000.0, -27.708553314208984, -1000.0, -27.996231079101562, -1000.0, -28.011917114257812, -1000.0, -27.721481323242188, -1000.0, -27.595195770263672, -1000.0, -27.58521270751953, -1000.0, -27.704917907714844, -1000.0, -27.473007202148438, -1000.0, -27.749603271484375, -1000.0, -27.9371337890625, -1000.0, -27.877029418945312]",-12.6,19.6,32.1,"[-inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 3.48, -inf, -inf, -inf, 3.3, -inf, -inf, -inf, 3.78, -inf, 4.05, -inf, -inf, -inf, 4.39, -inf, 4.02, -inf, 4.54, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 4.17, -inf, 3.8, -inf, 4.45, -inf, -inf, -inf, 4.21, -inf, 4.08, -inf, -inf, -inf, -inf, 4.24, -inf, 4.16, -inf, 3.79, -inf, 3.68, -inf, 4.23, -inf, 3.82, -inf, 3.7, -inf, 4.04, -inf, 3.88, -inf, 3.44, -inf, 4.05, -inf, 3.36]"
2024-12-06 09:31:01.538059,g33.5_s4_r31,"[-1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -28.014446258544922, -1000.0, -1000.0, -1000.0, -27.90856170654297, -1000.0, -1000.0, -1000.0, -28.02544403076172, -1000.0, -27.398136138916016, -1000.0, -1000.0, -1000.0, -27.75960922241211, -1000.0, -27.761371612548828, -1000.0, -27.668487548828125, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -27.503948211669922, -1000.0, -27.858596801757812, -1000.0, -27.4912109375, -1000.0, -1000.0, -1000.0, -27.664875030517578, -1000.0, -27.59819793701172, -1000.0, -1000.0, -1000.0, -1000.0, -27.344589233398438, -1000.0, -27.72214126586914, -1000.0, -27.94947052001953, -1000.0, -27.983932495117188, -1000.0, -27.721363067626953, -1000.0, -27.580406188964844, -1000.0, -27.626018524169922, -1000.0, -27.713794708251953, -1000.0, -27.476978302001953, -1000.0, -27.760536193847656, -1000.0, -27.92172622680664, -1000.0, -27.913856506347656]",-12.6,21.0,33.5,"[-inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 5.09, -inf, -inf, -inf, 4.85, -inf, -inf, -inf, 5.29, -inf, 5.5, -inf, -inf, -inf, 5.81, -inf, 5.47, -inf, 5.96, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 5.59, -inf, 5.23, -inf, 5.82, -inf, -inf, -inf, 5.63, -inf, 5.43, -inf, -inf, -inf, -inf, 5.59, -inf, 5.5, -inf, 5.13, -inf, 5.04, -inf, 5.56, -inf, 5.23, -inf, 4.99, -inf, 5.31, -inf, 5.25, -inf, 4.76, -inf, 5.34, -inf, 4.7]"
2024-12-06 09:31:01.538454,g35.0_s4_r31,"[-1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -28.014446258544922, -1000.0, -1000.0, -1000.0, -27.90856170654297, -1000.0, -1000.0, -1000.0, -28.02544403076172, -1000.0, -27.398136138916016, -1000.0, -1000.0, -1000.0, -27.75960922241211, -1000.0, -27.761371612548828, -1000.0, -27.668487548828125, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -27.503948211669922, -1000.0, -27.858596801757812, -1000.0, -27.4912109375, -1000.0, -1000.0, -1000.0, -27.664875030517578, -1000.0, -27.59819793701172, -1000.0, -1000.0, -1000.0, -1000.0, -27.344589233398438, -1000.0, -27.72214126586914, -1000.0, -27.94947052001953, -1000.0, -27.983932495117188, -1000.0, -27.721363067626953, -1000.0, -27.580406188964844, -1000.0, -27.626018524169922, -1000.0, -27.713794708251953, -1000.0, -27.476978302001953, -1000.0, -27.760536193847656, -1000.0, -27.92172622680664, -1000.0, -27.913856506347656]",-12.6,21.0,33.5,"[-inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 5.07, -inf, -inf, -inf, 4.84, -inf, -inf, -inf, 5.28, -inf, 5.53, -inf, -inf, -inf, 5.85, -inf, 5.48, -inf, 5.97, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 5.58, -inf, 5.21, -inf, 5.85, -inf, -inf, -inf, 5.65, -inf, 5.45, -inf, -inf, -inf, -inf, 5.57, -inf, 5.51, -inf, 5.15, -inf, 5.01, -inf, 5.56, -inf, 5.19, -inf, 4.99, -inf, 5.36, -inf, 5.22, -inf, 4.74, -inf, 5.29, -inf, 4.66]"
2024-12-06 09:31:01.539939,g20.0_s5_r31,"[-1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -29.950645446777344, -1000.0, -1000.0, -1000.0, -29.942352294921875, -1000.0, -1000.0, -1000.0, -29.987937927246094, -1000.0, -29.423274993896484, -1000.0, -1000.0, -1000.0, -29.796424865722656, -1000.0, -29.608356475830078, -1000.0, -29.60596466064453, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -29.501991271972656, -1000.0, -29.878189086914062, -1000.0, -29.499103546142578, -1000.0, -1000.0, -1000.0, -29.516254425048828, -1000.0, -29.498817443847656, -1000.0, -1000.0, -1000.0, -1000.0, -29.26678466796875, -1000.0, -29.673980712890625, -1000.0, -29.924182891845703, -1000.0, -30.005451202392578, -1000.0, -29.66916275024414, -1000.0, -29.592666625976562, -1000.0, -29.603214263916016, -1000.0, -29.704345703125, -1000.0, -29.4769287109375, -1000.0, -29.661026000976562, -1000.0, -29.867420196533203, -1000.0, -29.857379913330078]",-14.6,6.0,20.1,"[-inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -10.89, -inf, -inf, -inf, -10.83, -inf, -inf, -inf, -10.29, -inf, -10.1, -inf, -inf, -inf, -9.75, -inf, -9.93, -inf, -9.58, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -9.92, -inf, -10.21, -inf, -9.64, -inf, -inf, -inf, -9.8, -inf, -9.95, -inf, -inf, -inf, -inf, -9.84, -inf, -9.8, -inf, -10.07, -inf, -10.23, -inf, -9.65, -inf, -9.92, -inf, -10.14, -inf, -9.71, -inf, -9.87, -inf, -10.22, -inf, -9.69, -inf, -10.29]"
2024-12-06 09:31:01.541676,g21.5_s5_r31,"[-1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -29.96021270751953, -1000.0, -1000.0, -1000.0, -29.878177642822266, -1000.0, -1000.0, -1000.0, -29.98577117919922, -1000.0, -29.421791076660156, -1000.0, -1000.0, -1000.0, -29.764122009277344, -1000.0, -29.660930633544922, -1000.0, -29.64562225341797, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -29.51620101928711, -1000.0, -29.835655212402344, -1000.0, -29.482147216796875, -1000.0, -1000.0, -1000.0, -29.550254821777344, -1000.0, -29.51797866821289, -1000.0, -1000.0, -1000.0, -1000.0, -29.26895523071289, -1000.0, -29.733665466308594, -1000.0, -29.94699478149414, -1000.0, -29.973098754882812, -1000.0, -29.67156219482422, -1000.0, -29.563499450683594, -1000.0, -29.57876205444336, -1000.0, -29.758880615234375, -1000.0, -29.478221893310547, -1000.0, -29.686641693115234, -1000.0, -29.85818862915039, -1000.0, -29.86749267578125]",-14.6,7.4,21.6,"[-inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -9.26, -inf, -inf, -inf, -9.25, -inf, -inf, -inf, -8.74, -inf, -8.51, -inf, -inf, -inf, -8.17, -inf, -8.35, -inf, -8.02, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -8.36, -inf, -8.69, -inf, -8.03, -inf, -inf, -inf, -8.22, -inf, -8.46, -inf, -inf, -inf, -inf, -8.29, -inf, -8.29, -inf, -8.58, -inf, -8.75, -inf, -8.18, -inf, -8.44, -inf, -8.6, -inf, -8.27, -inf, -8.43, -inf, -8.75, -inf, -8.17, -inf, -8.84]"
2024-12-06 09:31:01.543418,g23.0_s5_r31,"[-1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -29.96021270751953, -1000.0, -1000.0, -1000.0, -29.878177642822266, -1000.0, -1000.0, -1000.0, -29.98577117919922, -1000.0, -29.421791076660156, -1000.0, -1000.0, -1000.0, -29.764122009277344, -1000.0, -29.660930633544922, -1000.0, -29.64562225341797, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -29.51620101928711, -1000.0, -29.835655212402344, -1000.0, -29.482147216796875, -1000.0, -1000.0, -1000.0, -29.550254821777344, -1000.0, -29.51797866821289, -1000.0, -1000.0, -1000.0, -1000.0, -29.26895523071289, -1000.0, -29.733665466308594, -1000.0, -29.94699478149414, -1000.0, -29.973098754882812, -1000.0, -29.67156219482422, -1000.0, -29.563499450683594, -1000.0, -29.57876205444336, -1000.0, -29.758880615234375, -1000.0, -29.478221893310547, -1000.0, -29.686641693115234, -1000.0, -29.85818862915039, -1000.0, -29.86749267578125]",-14.6,8.8,23.0,"[-inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -7.72, -inf, -inf, -inf, -7.74, -inf, -inf, -inf, -7.17, -inf, -7.0, -inf, -inf, -inf, -6.67, -inf, -6.83, -inf, -6.52, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -6.76, -inf, -7.12, -inf, -6.51, -inf, -inf, -inf, -6.68, -inf, -6.93, -inf, -inf, -inf, -inf, -6.74, -inf, -6.78, -inf, -7.09, -inf, -7.23, -inf, -6.7, -inf, -6.99, -inf, -7.1, -inf, -6.8, -inf, -6.92, -inf, -7.32, -inf, -6.71, -inf, -7.38]"
2024-12-06 09:31:01.543875,g24.5_s5_r31,"[-1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -29.96021270751953, -1000.0, -1000.0, -1000.0, -29.878177642822266, -1000.0, -1000.0, -1000.0, -29.98577117919922, -1000.0, -29.421791076660156, -1000.0, -1000.0, -1000.0, -29.764122009277344, -1000.0, -29.660930633544922, -1000.0, -29.64562225341797, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -29.51620101928711, -1000.0, -29.835655212402344, -1000.0, -29.482147216796875, -1000.0, -1000.0, -1000.0, -29.550254821777344, -1000.0, -29.51797866821289, -1000.0, -1000.0, -1000.0, -1000.0, -29.26895523071289, -1000.0, -29.733665466308594, -1000.0, -29.94699478149414, -1000.0, -29.973098754882812, -1000.0, -29.67156219482422, -1000.0, -29.563499450683594, -1000.0, -29.57876205444336, -1000.0, -29.758880615234375, -1000.0, -29.478221893310547, -1000.0, -29.686641693115234, -1000.0, -29.85818862915039, -1000.0, -29.86749267578125]",-14.6,10.3,24.6,"[-inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -6.16, -inf, -inf, -inf, -6.27, -inf, -inf, -inf, -5.72, -inf, -5.5, -inf, -inf, -inf, -5.15, -inf, -5.32, -inf, -4.95, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -5.26, -inf, -5.62, -inf, -4.99, -inf, -inf, -inf, -5.15, -inf, -5.4, -inf, -inf, -inf, -inf, -5.28, -inf, -5.27, -inf, -5.64, -inf, -5.79, -inf, -5.25, -inf, -5.55, -inf, -5.63, -inf, -5.32, -inf, -5.48, -inf, -5.78, -inf, -5.24, -inf, -5.89]"
